song,tot_laudness_mean,tot_laudness_std,SONE_mean0,SONE_mean1,SONE_mean2,SONE_mean3,SONE_mean4,SONE_mean5,SONE_mean6,SONE_mean7,SONE_mean8,SONE_mean9,SONE_mean10,SONE_mean11,SONE_mean12,SONE_mean13,SONE_mean14,SONE_mean15,SONE_mean16,SONE_mean17,SONE_mean18,SONE_mean19,SONE_mean20,SONE_mean21,SONE_mean22,SONE_mean23,SONE_std0,SONE_std1,SONE_std2,SONE_std3,SONE_std4,SONE_std5,SONE_std6,SONE_std7,SONE_std8,SONE_std9,SONE_std10,SONE_std11,SONE_std12,SONE_std13,SONE_std14,SONE_std15,SONE_std16,SONE_std17,SONE_std18,SONE_std19,SONE_std20,SONE_std21,SONE_std22,SONE_std23
635.mp3,0.2848946827002866,0.11645520709059812,[0.09514175,0.09281388,0.0586016,0.0520505,0.03268022,0.04168104,0.03508005,0.03927576,0.03836712,0.0335926,0.03211083,0.04096646,0.04352556,0.04398364,0.04817578,0.05392695,0.04647607,0.05875861,0.05592351,0.04363794,0.04374351,0.05404865,0.06707455,0.03872018],[0.09514175,0.09281388,0.0586016,0.0520505,0.03268022,0.04168104,0.03508005,0.03927576,0.03836712,0.0335926,0.03211083,0.04096646,0.04352556,0.04398364,0.04817578,0.05392695,0.04647607,0.05875861,0.05592351,0.04363794,0.04374351,0.05404865,0.06707455,0.03872018]
637.mp3,0.09116101466037334,0.0647419598836712,[1.18396549e-02,1.73906494e-02,9.26863217e-03,2.36763294e-02,5.57030535e-03,7.53419737e-03,2.42214406e-02,4.91857405e-02,3.04292217e-02,2.75117286e-03,3.73505493e-03,1.37703543e-04,7.03270275e-04,6.55542526e-04,2.10605913e-05,1.57777206e-05,7.39538015e-06,1.58623493e-05,1.69706775e-05,1.56957778e-05,1.58286007e-05,3.17117770e-05,5.32978303e-05,9.02315871e-05],[1.18396549e-02,1.73906494e-02,9.26863217e-03,2.36763294e-02,5.57030535e-03,7.53419737e-03,2.42214406e-02,4.91857405e-02,3.04292217e-02,2.75117286e-03,3.73505493e-03,1.37703543e-04,7.03270275e-04,6.55542526e-04,2.10605913e-05,1.57777206e-05,7.39538015e-06,1.58623493e-05,1.69706775e-05,1.56957778e-05,1.58286007e-05,3.17117770e-05,5.32978303e-05,9.02315871e-05]
638.mp3,0.05618258638263855,0.03142853528329348,[3.70808970e-04,6.45225087e-03,1.87088075e-02,3.30479749e-02,1.91217513e-02,2.33424810e-02,6.19847022e-03,7.62474776e-03,6.38235503e-03,1.26881935e-03,7.32078680e-04,8.36350444e-05,7.68598300e-05,2.01214620e-05,1.32703009e-08,7.34980286e-12,0.00000000e+00,1.98936449e-09,3.64325313e-09,2.66651738e-09,3.27034452e-09,7.41604857e-08,3.41826370e-07,1.21229268e-06],[3.70808970e-04,6.45225087e-03,1.87088075e-02,3.30479749e-02,1.91217513e-02,2.33424810e-02,6.19847022e-03,7.62474776e-03,6.38235503e-03,1.26881935e-03,7.32078680e-04,8.36350444e-05,7.68598300e-05,2.01214620e-05,1.32703009e-08,7.34980286e-12,0.00000000e+00,1.98936449e-09,3.64325313e-09,2.66651738e-09,3.27034452e-09,7.41604857e-08,3.41826370e-07,1.21229268e-06]
639.mp3,0.24651568917560393,0.07917786514881638,[0.07107048,0.07159191,0.05491072,0.06758168,0.02709931,0.02897305,0.03803407,0.03602693,0.01282557,0.01206157,0.01487716,0.01106703,0.0125809,0.01574886,0.01762432,0.02624917,0.03780401,0.04202464,0.0553839,0.06548357,0.06720647,0.06448079,0.06102724,0.05467573],[0.07107048,0.07159191,0.05491072,0.06758168,0.02709931,0.02897305,0.03803407,0.03602693,0.01282557,0.01206157,0.01487716,0.01106703,0.0125809,0.01574886,0.01762432,0.02624917,0.03780401,0.04202464,0.0553839,0.06548357,0.06720647,0.06448079,0.06102724,0.05467573]
640.mp3,0.2977078676426483,0.10735275855372844,[0.11114243,0.09340667,0.06690566,0.08267274,0.03660161,0.06059995,0.05298606,0.04338176,0.03158225,0.02994863,0.02720087,0.02507843,0.03377996,0.03001008,0.03260627,0.04825267,0.05393973,0.05120931,0.03479459,0.03607308,0.05354971,0.04640412,0.05026517,0.03834552],[0.11114243,0.09340667,0.06690566,0.08267274,0.03660161,0.06059995,0.05298606,0.04338176,0.03158225,0.02994863,0.02720087,0.02507843,0.03377996,0.03001008,0.03260627,0.04825267,0.05393973,0.05120931,0.03479459,0.03607308,0.05354971,0.04640412,0.05026517,0.03834552]
643.mp3,0.16200811619002187,0.11637338391791155,[0.03642653,0.034228,0.04075087,0.06584589,0.01906555,0.02604481,0.02576556,0.0188699,0.02087945,0.01251214,0.01782281,0.00841604,0.01422018,0.01029059,0.02138609,0.03329947,0.02374287,0.02533541,0.02761218,0.02854569,0.01719319,0.01535749,0.01854798,0.01673187],[0.03642653,0.034228,0.04075087,0.06584589,0.01906555,0.02604481,0.02576556,0.0188699,0.02087945,0.01251214,0.01782281,0.00841604,0.01422018,0.01029059,0.02138609,0.03329947,0.02374287,0.02533541,0.02761218,0.02854569,0.01719319,0.01535749,0.01854798,0.01673187]
644.mp3,0.13028613499325636,0.070562733509486,[0.04756652,0.04100825,0.03448052,0.04428594,0.02228855,0.02779513,0.01942922,0.02122436,0.00622846,0.00380967,0.0031844,0.00434881,0.00527763,0.00545258,0.00547425,0.00618089,0.00632457,0.01025851,0.01249852,0.01471124,0.01636923,0.02327646,0.023344,0.01742097],[0.04756652,0.04100825,0.03448052,0.04428594,0.02228855,0.02779513,0.01942922,0.02122436,0.00622846,0.00380967,0.0031844,0.00434881,0.00527763,0.00545258,0.00547425,0.00618089,0.00632457,0.01025851,0.01249852,0.01471124,0.01636923,0.02327646,0.023344,0.01742097]
645.mp3,0.19806340359279284,0.05560291984749464,[0.07052964,0.0971025,0.07082148,0.04750178,0.01891176,0.03025022,0.02969621,0.03295926,0.01545938,0.0169019,0.01773858,0.01974021,0.02445408,0.01929236,0.01648084,0.01637577,0.01550528,0.0229869,0.02651944,0.02495734,0.02308741,0.0192882,0.01185394,0.0096659,],[0.07052964,0.0971025,0.07082148,0.04750178,0.01891176,0.03025022,0.02969621,0.03295926,0.01545938,0.0169019,0.01773858,0.01974021,0.02445408,0.01929236,0.01648084,0.01637577,0.01550528,0.0229869,0.02651944,0.02495734,0.02308741,0.0192882,0.01185394,0.0096659,]
646.mp3,0.131231656675468,0.07935825019860097,[1.05806696e-01,6.68825889e-02,2.10343240e-02,2.54761211e-02,2.80081287e-03,2.31819943e-03,1.73565714e-03,4.17803196e-04,4.11639832e-04,2.35769202e-04,1.96232035e-03,1.19399329e-04,6.48518030e-05,4.20127099e-05,5.66363949e-05,1.00482859e-04,4.33176892e-05,9.31394501e-05,1.22421461e-04,1.05124874e-04,1.17555666e-04,2.18930528e-04,2.37239990e-04,3.39460411e-04],[1.05806696e-01,6.68825889e-02,2.10343240e-02,2.54761211e-02,2.80081287e-03,2.31819943e-03,1.73565714e-03,4.17803196e-04,4.11639832e-04,2.35769202e-04,1.96232035e-03,1.19399329e-04,6.48518030e-05,4.20127099e-05,5.66363949e-05,1.00482859e-04,4.33176892e-05,9.31394501e-05,1.22421461e-04,1.05124874e-04,1.17555666e-04,2.18930528e-04,2.37239990e-04,3.39460411e-04]
647.mp3,0.21191843573788585,0.05903161330040393,[0.13690049,0.05188747,0.01839985,0.03697905,0.0288081,0.02328785,0.03237832,0.02986478,0.00870069,0.00727977,0.01023635,0.00649221,0.00883931,0.00821743,0.00942847,0.01505435,0.01950386,0.02395102,0.03391054,0.03026132,0.029106,0.01806876,0.0165219,0.01063308],[0.13690049,0.05188747,0.01839985,0.03697905,0.0288081,0.02328785,0.03237832,0.02986478,0.00870069,0.00727977,0.01023635,0.00649221,0.00883931,0.00821743,0.00942847,0.01505435,0.01950386,0.02395102,0.03391054,0.03026132,0.029106,0.01806876,0.0165219,0.01063308]
648.mp3,0.17873969797714143,0.07752775712028355,[0.07175501,0.04221148,0.03780946,0.03868088,0.02251996,0.05187868,0.05379369,0.03172438,0.01919474,0.03889167,0.02817523,0.0126126,0.02295923,0.0171493,0.01193108,0.00931216,0.00737284,0.00566593,0.0058974,0.00419547,0.00321615,0.00391491,0.00438495,0.00362589],[0.07175501,0.04221148,0.03780946,0.03868088,0.02251996,0.05187868,0.05379369,0.03172438,0.01919474,0.03889167,0.02817523,0.0126126,0.02295923,0.0171493,0.01193108,0.00931216,0.00737284,0.00566593,0.0058974,0.00419547,0.00321615,0.00391491,0.00438495,0.00362589]
649.mp3,0.18956922174797805,0.11088635664544154,[0.06917912,0.04598265,0.04094003,0.05744978,0.0235314,0.04678647,0.04708422,0.02807513,0.0308207,0.0126889,0.0161501,0.02147465,0.01803107,0.01415664,0.01197295,0.0235564,0.01861979,0.0191941,0.01385902,0.01678597,0.02061035,0.0188172,0.02586957,0.02070072],[0.06917912,0.04598265,0.04094003,0.05744978,0.0235314,0.04678647,0.04708422,0.02807513,0.0308207,0.0126889,0.0161501,0.02147465,0.01803107,0.01415664,0.01197295,0.0235564,0.01861979,0.0191941,0.01385902,0.01678597,0.02061035,0.0188172,0.02586957,0.02070072]
650.mp3,0.3068264782194186,0.08686949623913807,[0.10304263,0.06530446,0.0525294,0.09347749,0.04219466,0.04030307,0.03882695,0.04122136,0.03422621,0.02976451,0.03760893,0.03911053,0.06404491,0.05854795,0.06352656,0.05986387,0.05092328,0.05612878,0.06280806,0.06135275,0.05689762,0.05268445,0.06120612,0.05318118],[0.10304263,0.06530446,0.0525294,0.09347749,0.04219466,0.04030307,0.03882695,0.04122136,0.03422621,0.02976451,0.03760893,0.03911053,0.06404491,0.05854795,0.06352656,0.05986387,0.05092328,0.05612878,0.06280806,0.06135275,0.05689762,0.05268445,0.06120612,0.05318118]
651.mp3,0.22638894263523282,0.0742345598769967,[0.08162066,0.07640794,0.06128489,0.05205186,0.03109904,0.03396474,0.0405176,0.04120513,0.03191071,0.0229396,0.02620394,0.02826601,0.03598373,0.02339522,0.03092838,0.03042764,0.02686312,0.04134518,0.02904695,0.02924103,0.02920674,0.03288548,0.02882679,0.01846026],[0.08162066,0.07640794,0.06128489,0.05205186,0.03109904,0.03396474,0.0405176,0.04120513,0.03191071,0.0229396,0.02620394,0.02826601,0.03598373,0.02339522,0.03092838,0.03042764,0.02686312,0.04134518,0.02904695,0.02924103,0.02920674,0.03288548,0.02882679,0.01846026]
652.mp3,0.17709897793152257,0.049282517368387284,[0.14040093,0.0676371,0.03704036,0.02822601,0.01042417,0.00821435,0.00282697,0.00231162,0.00086242,0.00050476,0.00086786,0.00055577,0.00091818,0.00059995,0.00107587,0.00159082,0.00203843,0.00288823,0.00560534,0.006889,0.00852428,0.01100704,0.01079601,0.0118772,],[0.14040093,0.0676371,0.03704036,0.02822601,0.01042417,0.00821435,0.00282697,0.00231162,0.00086242,0.00050476,0.00086786,0.00055577,0.00091818,0.00059995,0.00107587,0.00159082,0.00203843,0.00288823,0.00560534,0.006889,0.00852428,0.01100704,0.01079601,0.0118772,]
653.mp3,0.327642504302153,0.10398136212681305,[0.17349092,0.09305264,0.05501026,0.05678788,0.04290118,0.04680232,0.03199066,0.04098684,0.02571125,0.01143788,0.02378381,0.01466751,0.01451769,0.01318066,0.02019996,0.02259987,0.02613329,0.03056638,0.04102561,0.04380455,0.05790022,0.07738385,0.08865181,0.06622054],[0.17349092,0.09305264,0.05501026,0.05678788,0.04290118,0.04680232,0.03199066,0.04098684,0.02571125,0.01143788,0.02378381,0.01466751,0.01451769,0.01318066,0.02019996,0.02259987,0.02613329,0.03056638,0.04102561,0.04380455,0.05790022,0.07738385,0.08865181,0.06622054]
654.mp3,0.26581534434563475,0.11781502519923509,[0.062717,0.06174034,0.05376447,0.08113073,0.0405435,0.04737682,0.03127326,0.02752767,0.01775875,0.01252642,0.00623177,0.00529407,0.00847555,0.00910116,0.01161575,0.01714608,0.02341045,0.03368434,0.04453904,0.05188169,0.05774702,0.06768798,0.08627028,0.09682765],[0.062717,0.06174034,0.05376447,0.08113073,0.0405435,0.04737682,0.03127326,0.02752767,0.01775875,0.01252642,0.00623177,0.00529407,0.00847555,0.00910116,0.01161575,0.01714608,0.02341045,0.03368434,0.04453904,0.05188169,0.05774702,0.06768798,0.08627028,0.09682765]
656.mp3,0.04579275247192885,0.03680515932217855,[2.40593275e-03,8.56504088e-03,9.90681817e-03,3.03368482e-02,1.58420564e-02,8.41894062e-03,6.21264905e-03,5.29023444e-03,3.38709942e-03,2.74709773e-03,1.99116816e-03,1.31718456e-03,1.41815964e-03,5.73759551e-04,3.02868558e-04,2.17629073e-04,8.14454363e-05,3.89703758e-05,6.77706994e-06,6.68653791e-07,1.55079954e-07,3.21205750e-07,6.61427742e-07,1.35977469e-06],[2.40593275e-03,8.56504088e-03,9.90681817e-03,3.03368482e-02,1.58420564e-02,8.41894062e-03,6.21264905e-03,5.29023444e-03,3.38709942e-03,2.74709773e-03,1.99116816e-03,1.31718456e-03,1.41815964e-03,5.73759551e-04,3.02868558e-04,2.17629073e-04,8.14454363e-05,3.89703758e-05,6.77706994e-06,6.68653791e-07,1.55079954e-07,3.21205750e-07,6.61427742e-07,1.35977469e-06]
657.mp3,0.2723086123200216,0.06912752666316535,[0.12447117,0.07553686,0.05240397,0.07779717,0.03629479,0.0573887,0.049651,0.05169248,0.04879363,0.03243601,0.02350836,0.0219039,0.02967391,0.02072229,0.02590718,0.03043342,0.0224289,0.03481268,0.02901404,0.03499819,0.02771282,0.02743518,0.02980303,0.0201371,],[0.12447117,0.07553686,0.05240397,0.07779717,0.03629479,0.0573887,0.049651,0.05169248,0.04879363,0.03243601,0.02350836,0.0219039,0.02967391,0.02072229,0.02590718,0.03043342,0.0224289,0.03481268,0.02901404,0.03499819,0.02771282,0.02743518,0.02980303,0.0201371,]
658.mp3,0.13421889345183416,0.04640836497518571,[0.08767882,0.07607622,0.04876523,0.03057146,0.00747154,0.00879435,0.00297407,0.00422285,0.00389329,0.0017536,0.00137475,0.00105592,0.00158299,0.0015916,0.00224972,0.00328929,0.00421922,0.00760703,0.01074464,0.01553645,0.01315642,0.01079499,0.00687062,0.00556726],[0.08767882,0.07607622,0.04876523,0.03057146,0.00747154,0.00879435,0.00297407,0.00422285,0.00389329,0.0017536,0.00137475,0.00105592,0.00158299,0.0015916,0.00224972,0.00328929,0.00421922,0.00760703,0.01074464,0.01553645,0.01315642,0.01079499,0.00687062,0.00556726]
660.mp3,0.09594449447318505,0.030483531206378412,[0.0120974,0.02762491,0.04772008,0.03115623,0.04460987,0.02839828,0.00847062,0.01294953,0.00403153,0.00375998,0.00508285,0.00438804,0.00220128,0.0005392,0.00406804,0.01186524,0.0049605,0.00134235,0.00136957,0.00087187,0.00046086,0.00027958,0.00025495,0.00017136],[0.0120974,0.02762491,0.04772008,0.03115623,0.04460987,0.02839828,0.00847062,0.01294953,0.00403153,0.00375998,0.00508285,0.00438804,0.00220128,0.0005392,0.00406804,0.01186524,0.0049605,0.00134235,0.00136957,0.00087187,0.00046086,0.00027958,0.00025495,0.00017136]
661.mp3,0.016414961497147773,0.01547764414035568,[4.17032201e-03,2.55344726e-03,6.07902357e-04,7.18849029e-04,1.53140821e-04,4.22442914e-04,8.91585900e-04,7.58485215e-04,7.41744798e-05,5.43924002e-05,9.11538780e-05,3.77926328e-04,4.97097326e-04,3.17130531e-04,1.50574632e-03,1.26473580e-03,3.47007531e-03,3.44966022e-03,1.16730914e-02,1.32398007e-03,6.33264875e-04,7.17145871e-04,3.74817500e-04,3.46652314e-04],[4.17032201e-03,2.55344726e-03,6.07902357e-04,7.18849029e-04,1.53140821e-04,4.22442914e-04,8.91585900e-04,7.58485215e-04,7.41744798e-05,5.43924002e-05,9.11538780e-05,3.77926328e-04,4.97097326e-04,3.17130531e-04,1.50574632e-03,1.26473580e-03,3.47007531e-03,3.44966022e-03,1.16730914e-02,1.32398007e-03,6.33264875e-04,7.17145871e-04,3.74817500e-04,3.46652314e-04]
662.mp3,0.17204226696476702,0.062138510902280876,[0.070182,0.04969048,0.0312052,0.03703707,0.01428114,0.0325982,0.03027263,0.04688796,0.02867219,0.03141822,0.02921081,0.01786501,0.02613327,0.01541018,0.01258803,0.01581482,0.00953634,0.00897337,0.00598508,0.00348549,0.002174,0.00385395,0.00327074,0.00301755],[0.070182,0.04969048,0.0312052,0.03703707,0.01428114,0.0325982,0.03027263,0.04688796,0.02867219,0.03141822,0.02921081,0.01786501,0.02613327,0.01541018,0.01258803,0.01581482,0.00953634,0.00897337,0.00598508,0.00348549,0.002174,0.00385395,0.00327074,0.00301755]
663.mp3,0.1492505975915333,0.07781961419986257,[0.09911335,0.02755624,0.03656666,0.02703541,0.01040946,0.01969543,0.00984638,0.01073917,0.00564327,0.0057163,0.00424097,0.00482575,0.00549558,0.00471515,0.00557183,0.00671561,0.0058038,0.00799901,0.00851348,0.00968062,0.0097273,0.01461455,0.01862694,0.01693062],[0.09911335,0.02755624,0.03656666,0.02703541,0.01040946,0.01969543,0.00984638,0.01073917,0.00564327,0.0057163,0.00424097,0.00482575,0.00549558,0.00471515,0.00557183,0.00671561,0.0058038,0.00799901,0.00851348,0.00968062,0.0097273,0.01461455,0.01862694,0.01693062]
664.mp3,0.43305088913308437,0.09399646770510672,[0.17547596,0.10860306,0.06933327,0.10669653,0.04645104,0.06528019,0.07278715,0.04916784,0.05322885,0.05949174,0.05829941,0.04211654,0.05646187,0.05206754,0.06513721,0.06841173,0.06116559,0.08228209,0.08348706,0.08864059,0.08039876,0.09560364,0.08907422,0.07752571],[0.17547596,0.10860306,0.06933327,0.10669653,0.04645104,0.06528019,0.07278715,0.04916784,0.05322885,0.05949174,0.05829941,0.04211654,0.05646187,0.05206754,0.06513721,0.06841173,0.06116559,0.08228209,0.08348706,0.08864059,0.08039876,0.09560364,0.08907422,0.07752571]
665.mp3,0.19743245328427575,0.06558330668541258,[0.1024281,0.05433809,0.03738258,0.05490227,0.03061212,0.02671323,0.03662196,0.03915843,0.03736587,0.01715993,0.0299269,0.01913284,0.03248657,0.01784928,0.01979677,0.01530456,0.01275147,0.01327963,0.00896113,0.00509306,0.00391395,0.00549321,0.00479981,0.00589453],[0.1024281,0.05433809,0.03738258,0.05490227,0.03061212,0.02671323,0.03662196,0.03915843,0.03736587,0.01715993,0.0299269,0.01913284,0.03248657,0.01784928,0.01979677,0.01530456,0.01275147,0.01327963,0.00896113,0.00509306,0.00391395,0.00549321,0.00479981,0.00589453]
666.mp3,0.17766585517744884,0.06652287001302452,[0.06164291,0.07433957,0.02153012,0.02844727,0.01355112,0.02297616,0.02014492,0.01866099,0.01679479,0.03342119,0.0320304,0.01822312,0.02095757,0.02363951,0.01692508,0.01986559,0.01980129,0.0237998,0.02723544,0.02512718,0.02232276,0.02243293,0.01984595,0.01523382],[0.06164291,0.07433957,0.02153012,0.02844727,0.01355112,0.02297616,0.02014492,0.01866099,0.01679479,0.03342119,0.0320304,0.01822312,0.02095757,0.02363951,0.01692508,0.01986559,0.01980129,0.0237998,0.02723544,0.02512718,0.02232276,0.02243293,0.01984595,0.01523382]
667.mp3,0.08723031365587659,0.04996190179218408,[0.03381826,0.03739391,0.02914164,0.02971079,0.01437513,0.01349908,0.00975607,0.00870938,0.0061187,0.00589515,0.00621711,0.00511797,0.0068915,0.00616145,0.00790372,0.00807983,0.0045875,0.00752749,0.00365398,0.00181107,0.00227589,0.00374336,0.0022405,0.00091322],[0.03381826,0.03739391,0.02914164,0.02971079,0.01437513,0.01349908,0.00975607,0.00870938,0.0061187,0.00589515,0.00621711,0.00511797,0.0068915,0.00616145,0.00790372,0.00807983,0.0045875,0.00752749,0.00365398,0.00181107,0.00227589,0.00374336,0.0022405,0.00091322]
668.mp3,0.21147663489419624,0.11009603242019274,[0.11586726,0.05713775,0.04618558,0.03908896,0.01556503,0.03476791,0.03440641,0.02689289,0.02173613,0.02085958,0.01962877,0.01014899,0.01486717,0.01295553,0.01522227,0.02010177,0.01567177,0.01424035,0.01398104,0.01567628,0.02139191,0.01657879,0.01753464,0.01044849],[0.11586726,0.05713775,0.04618558,0.03908896,0.01556503,0.03476791,0.03440641,0.02689289,0.02173613,0.02085958,0.01962877,0.01014899,0.01486717,0.01295553,0.01522227,0.02010177,0.01567177,0.01424035,0.01398104,0.01567628,0.02139191,0.01657879,0.01753464,0.01044849]
671.mp3,0.07321016919058214,0.045707170346369036,[9.51080522e-03,1.82476811e-02,1.18650156e-02,2.47362421e-02,1.26550232e-02,1.62055404e-02,1.48951117e-02,2.32373255e-02,1.17066062e-02,1.03188280e-02,8.98126239e-03,5.24952111e-03,7.31641005e-03,2.25919511e-03,3.23610321e-03,1.36975354e-03,9.99973872e-04,1.90832660e-03,6.97813032e-04,1.65241502e-04,2.38819804e-05,3.46113902e-04,6.48244330e-05,5.01922765e-05],[9.51080522e-03,1.82476811e-02,1.18650156e-02,2.47362421e-02,1.26550232e-02,1.62055404e-02,1.48951117e-02,2.32373255e-02,1.17066062e-02,1.03188280e-02,8.98126239e-03,5.24952111e-03,7.31641005e-03,2.25919511e-03,3.23610321e-03,1.36975354e-03,9.99973872e-04,1.90832660e-03,6.97813032e-04,1.65241502e-04,2.38819804e-05,3.46113902e-04,6.48244330e-05,5.01922765e-05]
672.mp3,0.12490694093356029,0.057035871908953095,[0.09578819,0.0510671,0.01884587,0.03379304,0.01087996,0.00640567,0.00605381,0.00378764,0.00473319,0.00334815,0.0077358,0.00163013,0.00097628,0.00059175,0.00119864,0.00113847,0.00147183,0.0019865,0.00303694,0.00302218,0.00306978,0.00250068,0.00234449,0.00195788],[0.09578819,0.0510671,0.01884587,0.03379304,0.01087996,0.00640567,0.00605381,0.00378764,0.00473319,0.00334815,0.0077358,0.00163013,0.00097628,0.00059175,0.00119864,0.00113847,0.00147183,0.0019865,0.00303694,0.00302218,0.00306978,0.00250068,0.00234449,0.00195788]
673.mp3,0.37221192465080916,0.10347491264135884,[0.10950077,0.09241672,0.07584897,0.06156475,0.04289492,0.04950471,0.03972139,0.04763474,0.03840346,0.03181671,0.03857304,0.03449473,0.04885861,0.04239294,0.05483567,0.05216237,0.06130024,0.07485267,0.07977151,0.0926114,0.10280907,0.11198151,0.11640724,0.09324441],[0.10950077,0.09241672,0.07584897,0.06156475,0.04289492,0.04950471,0.03972139,0.04763474,0.03840346,0.03181671,0.03857304,0.03449473,0.04885861,0.04239294,0.05483567,0.05216237,0.06130024,0.07485267,0.07977151,0.0926114,0.10280907,0.11198151,0.11640724,0.09324441]
674.mp3,0.19930648103217638,0.07416526673727183,[0.10027348,0.06362439,0.05127136,0.06290414,0.03231083,0.03763758,0.03760399,0.03714361,0.02902392,0.02561143,0.02113044,0.01708118,0.01977973,0.01693419,0.01343098,0.00992826,0.00554779,0.00646123,0.00636967,0.00404311,0.00342227,0.00470955,0.00401066,0.00435633],[0.10027348,0.06362439,0.05127136,0.06290414,0.03231083,0.03763758,0.03760399,0.03714361,0.02902392,0.02561143,0.02113044,0.01708118,0.01977973,0.01693419,0.01343098,0.00992826,0.00554779,0.00646123,0.00636967,0.00404311,0.00342227,0.00470955,0.00401066,0.00435633]
675.mp3,0.13465117316481967,0.05451765360536372,[0.0643225,0.0816989,0.04148174,0.03740585,0.02134081,0.01502963,0.01089658,0.01160262,0.00823602,0.01209949,0.00949267,0.00586268,0.00697491,0.0030494,0.00552046,0.00493078,0.00363459,0.00730344,0.00353803,0.00198471,0.00201696,0.0048009,0.00549375,0.00473054],[0.0643225,0.0816989,0.04148174,0.03740585,0.02134081,0.01502963,0.01089658,0.01160262,0.00823602,0.01209949,0.00949267,0.00586268,0.00697491,0.0030494,0.00552046,0.00493078,0.00363459,0.00730344,0.00353803,0.00198471,0.00201696,0.0048009,0.00549375,0.00473054]
676.mp3,0.24335652362159477,0.07353250521708943,[0.09867114,0.06311882,0.04426279,0.05012887,0.04473866,0.0352892,0.01916948,0.05355353,0.02897423,0.02862427,0.03562781,0.01980644,0.03745013,0.0349414,0.03859591,0.04361727,0.03671237,0.04185494,0.03869597,0.03710365,0.03029984,0.0377331,0.03267391,0.02497687],[0.09867114,0.06311882,0.04426279,0.05012887,0.04473866,0.0352892,0.01916948,0.05355353,0.02897423,0.02862427,0.03562781,0.01980644,0.03745013,0.0349414,0.03859591,0.04361727,0.03671237,0.04185494,0.03869597,0.03710365,0.03029984,0.0377331,0.03267391,0.02497687]
