song,rolloff_mean,rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,onset_mean,onset_std,tempo,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,tot_loudness_mean,tot_loudness_std,SONE_mean0,SONE_mean1,SONE_mean2,SONE_mean3,SONE_mean4,SONE_mean5,SONE_mean6,SONE_mean7,SONE_mean8,SONE_mean9,SONE_mean10,SONE_mean11,SONE_mean12,SONE_mean13,SONE_mean14,SONE_mean15,SONE_mean16,SONE_mean17,SONE_mean18,SONE_mean19,SONE_mean20,SONE_mean21,SONE_mean22,SONE_mean23,SONE_std0,SONE_std1,SONE_std2,SONE_std3,SONE_std4,SONE_std5,SONE_std6,SONE_std7,SONE_std8,SONE_std9,SONE_std10,SONE_std11,SONE_std12,SONE_std13,SONE_std14,SONE_std15,SONE_std16,SONE_std17,SONE_std18,SONE_std19,SONE_std20,SONE_std21,SONE_std22,SONE_std23, valence_mean, valence_std, arousal_mean, arousal_std
346,4647.411053,2856.155213,0.02817818,0.023186782,1979.240435,1017.560155,3138.199089,893.4721852,1.357521478,1.299761488,120.1853198,-144.262258,50.39682647,145.4781066,23.02169264,-7.101449358,14.8407776,50.85309144,12.90702441,-1.467792863,14.28028538,37.30154301,11.76889939,2.045460112,12.05553482,18.08937151,10.23063182,2.682868394,10.43849701,19.94528154,8.530193517,7.20305574,8.20919919,4.367662581,6.969403093,1.406896786,6.685919146,0.301303029,0.07970764,0.16368777,0.13603033,0.09230229,0.05693016,0.02034459,0.02821722,0.02142996,0.03587731,0.03403724,0.01836388,0.01689923,0.02235274,0.03361569,0.02272578,0.02361719,0.02395737,0.01823696,0.02469751,0.03383174,0.03494426,0.0308428,0.03756063,0.03902527,0.03376723,0.16368777,0.13603033,0.09230229,0.05693016,0.02034459,0.02821722,0.02142996,0.03587731,0.03403724,0.01836388,0.01689923,0.02235274,0.03361569,0.02272578,0.02361719,0.02395737,0.01823696,0.02469751,0.03383174,0.03494426,0.0308428,0.03756063,0.03902527,0.03376723,6.7,1,7.3,1.55
347,2451.519352,946.998246,0.040215383,0.016495063,1316.474462,471.2081375,1428.886012,403.5170316,1.119087457,0.92940398,147.65625,-229.0436955,67.14961517,206.3044842,30.43614901,-38.37758778,28.88625389,12.39811318,20.62914052,9.81933914,18.10411694,-2.169161526,14.99042046,7.473969445,13.72356016,-13.97784992,11.79563091,2.494668679,10.30231443,-2.859396886,9.563186357,-18.55566722,11.34166899,3.444470962,9.366327888,-0.083366506,8.776334709,0.176708523,0.087852836,0.0290388,0.04105883,0.03556987,0.05582145,0.0548373,0.05848038,0.03717824,0.0405567,0.03750219,0.03648017,0.04156258,0.03094972,0.02968794,0.02213966,0.02823872,0.0288647,0.01495748,0.01127587,0.0099565,0.01331192,0.00765742,0.00268077,0.00018563,0.00028688,0.0290388,0.04105883,0.03556987,0.05582145,0.0548373,0.05848038,0.03717824,0.0405567,0.03750219,0.03648017,0.04156258,0.03094972,0.02968794,0.02213966,0.02823872,0.0288647,0.01495748,0.01127587,0.0099565,0.01331192,0.00765742,0.00268077,0.00018563,0.00028688,3.82,0.94,5.82,0.94
348,6231.371731,2415.304866,0.072886228,0.056650052,2908.150658,1298.926622,3345.57517,643.5231827,1.267387997,1.120979523,107.6660156,-131.7192272,51.67495747,141.8427861,29.40662392,-21.9204611,19.27713581,65.54195175,19.68477544,-28.72228466,20.32349402,31.95976832,11.68173811,-6.743318752,11.31482725,15.51738467,10.61378269,-6.167346766,9.70488299,6.954247071,8.504819383,-3.862845583,10.10263142,-0.180801907,8.131729971,-2.176036189,8.411673444,0.281275061,0.087281107,0.07126029,0.08265736,0.08542865,0.07400147,0.03930594,0.04746389,0.0419228,0.04643263,0.03899299,0.03574244,0.03129573,0.02735024,0.03409726,0.02124963,0.02358625,0.02714019,0.02922394,0.04391832,0.04871086,0.06359727,0.06649343,0.06312965,0.0547487,0.04134424,0.07126029,0.08265736,0.08542865,0.07400147,0.03930594,0.04746389,0.0419228,0.04643263,0.03899299,0.03574244,0.03129573,0.02735024,0.03409726,0.02124963,0.02358625,0.02714019,0.02922394,0.04391832,0.04871086,0.06359727,0.06649343,0.06312965,0.0547487,0.04134424,5,1.55,5.7,1.73
349,3274.534603,1721.199738,0.03342744,0.024264035,1629.472543,728.151566,2252.21227,527.2640448,1.293385089,0.957175292,105.46875,-187.6524556,41.26192438,175.2993081,23.26614144,-21.79998076,17.53652845,39.76101324,19.04135643,-14.44449385,15.0715899,3.850434212,11.32086908,-3.911998804,10.02041822,-11.49809681,10.07487018,-7.17905799,7.985289993,-15.8458086,8.594550288,-6.162976321,8.615024708,-16.80513719,7.854533186,-5.572748429,7.927399978,0.207668176,0.063342823,0.005976,0.06281699,0.09178478,0.0909424,0.04439361,0.06242079,0.03835098,0.05243421,0.02576834,0.02497527,0.02496529,0.01894956,0.01694214,0.01620901,0.02215999,0.01430608,0.01266651,0.02047485,0.02705899,0.01801518,0.01771123,0.01923281,0.01114533,0.00150163,0.005976,0.06281699,0.09178478,0.0909424,0.04439361,0.06242079,0.03835098,0.05243421,0.02576834,0.02497527,0.02496529,0.01894956,0.01694214,0.01620901,0.02215999,0.01430608,0.01266651,0.02047485,0.02705899,0.01801518,0.01771123,0.01923281,0.01114533,0.00150163,4.6,1.69,5.8,1.89
350,7376.148253,3668.671603,0.052373384,0.039208167,3006.730292,1378.67854,4193.049068,846.0406475,1.412243265,1.091427159,135.9991776,-123.9349602,54.44053849,135.5496997,25.67643816,17.20578776,26.5279347,37.10027429,12.87090344,-22.91516554,12.41304048,48.06323694,14.46453975,-18.73303058,9.486014541,21.37827254,10.52742487,-11.44727019,8.57425657,11.17988955,9.949640464,-11.71850578,9.561105456,0.116355766,9.295229497,-5.282725527,8.507176747,0.317648811,0.086100921,0.07847765,0.12791186,0.12132087,0.11016259,0.03662554,0.05832323,0.04230857,0.04473239,0.03389825,0.05375612,0.02778071,0.02723785,0.03142746,0.02895457,0.02753777,0.01932054,0.01579991,0.0240154,0.02326514,0.02980484,0.03895788,0.06068197,0.08452356,0.07881006,0.07847765,0.12791186,0.12132087,0.11016259,0.03662554,0.05832323,0.04230857,0.04473239,0.03389825,0.05375612,0.02778071,0.02723785,0.03142746,0.02895457,0.02753777,0.01932054,0.01579991,0.0240154,0.02326514,0.02980484,0.03895788,0.06068197,0.08452356,0.07881006,6,1.9,6.5,1.8
352,2949.172412,1393.55494,0.039120862,0.019108736,1670.776445,576.7234827,2210.860861,508.7432003,1.324535871,1.438416974,129.1992188,-165.6100083,91.33863856,165.2950741,29.34093572,-29.89330149,25.08663747,10.04408943,22.4818865,-8.945832954,15.75645334,-4.283268779,14.38993714,-9.023026665,15.0115867,0.204892399,11.36627279,-8.219051405,14.96435693,-9.798606977,12.1715611,-8.421092025,11.91789267,-8.639094397,9.38946185,-7.205926946,10.46109129,0.295893731,0.163185658,0.00801511,0.03994061,0.07502722,0.11453604,0.05538795,0.06494862,0.07297974,0.08003858,0.05911551,0.05157979,0.06125775,0.0411147,0.04089356,0.03106172,0.04278304,0.03808597,0.04100332,0.03726159,0.03017045,0.02393607,0.01919655,0.0167671,0.01624414,0.00951349,0.00801511,0.03994061,0.07502722,0.11453604,0.05538795,0.06494862,0.07297974,0.08003858,0.05911551,0.05157979,0.06125775,0.0411147,0.04089356,0.03106172,0.04278304,0.03808597,0.04100332,0.03726159,0.03017045,0.02393607,0.01919655,0.0167671,0.01624414,0.00951349,5.5,1.36,4.5,1.43
353,2550.469791,838.8378961,0.040000825,0.020276388,1277.745296,458.4731492,1343.870433,312.9081712,1.090448425,1.107799397,107.6660156,-276.6188592,62.61644994,184.3306698,23.58280082,-28.70713664,32.8536826,5.431501722,18.71775056,32.74181246,14.07600134,7.975086101,16.80346813,8.985798789,11.84603473,-3.400111784,11.27344449,-6.256271579,11.83160874,2.564117265,10.90403513,-5.589237787,10.79257756,-6.045951977,9.021329179,-1.359645363,8.20172956,0.112721586,0.073779823,2.67E-02,4.43E-02,2.76E-02,4.09E-02,1.78E-02,1.87E-02,1.32E-02,1.43E-02,9.30E-03,1.64E-02,1.66E-02,1.93E-02,2.50E-02,2.13E-02,2.46E-02,1.74E-02,9.16E-03,9.51E-03,9.50E-03,4.80E-03,1.66E-03,2.31E-04,4.71E-05,8.70E-05,2.67E-02,4.43E-02,2.76E-02,4.09E-02,1.78E-02,1.87E-02,1.32E-02,1.43E-02,9.30E-03,1.64E-02,1.66E-02,1.93E-02,2.50E-02,2.13E-02,2.46E-02,1.74E-02,9.16E-03,9.51E-03,9.50E-03,4.80E-03,1.66E-03,2.31E-04,4.71E-05,8.70E-05,4,1.95,4.8,2.04
354,4154.892329,1746.902898,0.073013089,0.024757944,2367.244813,693.7200073,2610.757068,791.0914433,1.245397844,0.97005261,86.1328125,-83.68603732,63.28285252,172.8904482,27.85456149,-66.86151191,21.2888101,15.72090844,17.4795236,-17.22568866,14.96253731,15.38312909,12.16105394,-27.05319871,13.78469298,6.121332923,12.65216923,-2.011062376,15.28705697,8.095615734,11.75538478,-10.5516786,10.4531356,-1.267315734,8.024379899,-10.89050196,7.645016695,0.390576926,0.128688691,0.0333784,0.04319464,0.07738495,0.07289418,0.04676264,0.0756895,0.07560057,0.11380805,0.10691061,0.08880783,0.08587383,0.0687821,0.0897409,0.12328661,0.10881912,0.09623914,0.07338539,0.07045356,0.04569779,0.04550152,0.03537503,0.04744956,0.03249139,0.04322294,0.0333784,0.04319464,0.07738495,0.07289418,0.04676264,0.0756895,0.07560057,0.11380805,0.10691061,0.08880783,0.08587383,0.0687821,0.0897409,0.12328661,0.10881912,0.09623914,0.07338539,0.07045356,0.04569779,0.04550152,0.03537503,0.04744956,0.03249139,0.04322294,7.1,0.94,6.4,1.28
355,3283.874493,1334.198115,0.047135618,0.030016466,1805.189214,726.3937783,2028.245898,460.6670954,1.500388045,1.821145202,78.30255682,-232.3224161,88.0203182,165.8358172,28.39866047,-50.52781082,33.35267881,14.1162354,21.58382785,-10.95376575,21.56465015,-15.99090675,15.43298489,-18.83902094,11.62225918,-11.19000943,10.42701497,-16.03080094,10.26013399,-12.88008813,9.530360426,-10.54366699,9.296435125,-16.16618032,9.159340463,0.428083602,8.441675531,0.176373497,0.112748174,0.00045714,0.01004392,0.02226758,0.05105793,0.03820102,0.06405195,0.05120833,0.03880982,0.03616225,0.0332875,0.02785903,0.02488197,0.02485495,0.02190419,0.03106335,0.02688347,0.03019665,0.02390968,0.02781119,0.02116079,0.00923334,0.00763222,0.00783436,0.00179737,0.00045714,0.01004392,0.02226758,0.05105793,0.03820102,0.06405195,0.05120833,0.03880982,0.03616225,0.0332875,0.02785903,0.02488197,0.02485495,0.02190419,0.03106335,0.02688347,0.03019665,0.02390968,0.02781119,0.02116079,0.00923334,0.00763222,0.00783436,0.00179737,5.1,1.81,6.5,1.2
356,2073.799447,2291.755279,0.014414988,0.015437198,1097.447638,853.9230465,2288.083869,871.0874965,1.43887718,2.056376612,120.1853198,-194.6026864,63.34958371,173.4381896,29.55218178,18.16192984,21.38136262,39.62888222,21.02806888,18.29276481,17.66540579,27.46975814,9.559798015,13.81728931,9.972376595,22.62162581,8.498263445,6.375975803,7.106720183,12.70126251,8.475164431,-2.970348231,7.400949943,2.797305335,6.555841243,-0.27572937,5.419742972,0.289271904,0.062719046,0.18862406,0.15454108,0.09670932,0.06825464,0.0309036,0.0299002,0.01242686,0.01725725,0.02154992,0.01738873,0.01203379,0.01264489,0.01165139,0.01148007,0.01032657,0.0147916,0.0130957,0.01679719,0.017847,0.0199844,0.01529262,0.01413457,0.01690838,0.016784,0.18862406,0.15454108,0.09670932,0.06825464,0.0309036,0.0299002,0.01242686,0.01725725,0.02154992,0.01738873,0.01203379,0.01264489,0.01165139,0.01148007,0.01032657,0.0147916,0.0130957,0.01679719,0.017847,0.0199844,0.01529262,0.01413457,0.01690838,0.016784,4.6,1.85,5.6,1.36
357,5375.712574,3153.578295,0.056993818,0.035015717,2435.198392,1108.790701,3111.063875,1075.53067,1.291329337,1.117354882,156.6051136,-118.3098436,53.35543364,160.0437135,30.57352946,-33.4239684,25.30288011,35.01858617,18.82649854,-7.562851908,17.10884969,37.32413576,15.28534423,-11.82603807,15.1945691,13.19538928,13.31170362,-6.118294317,13.70985231,5.767313145,12.79004086,-5.17395785,11.8054138,0.487100777,9.142780673,1.204141442,9.668913591,0.312607087,0.091853541,0.08125221,0.10111521,0.09008108,0.07194442,0.04988142,0.04947489,0.04014176,0.04845606,0.04315026,0.04041258,0.05518336,0.05282663,0.05337709,0.05281436,0.07243288,0.04355353,0.04058202,0.03569005,0.03459104,0.03279248,0.03279974,0.04051601,0.04491649,0.04664591,0.08125221,0.10111521,0.09008108,0.07194442,0.04988142,0.04947489,0.04014176,0.04845606,0.04315026,0.04041258,0.05518336,0.05282663,0.05337709,0.05281436,0.07243288,0.04355353,0.04058202,0.03569005,0.03459104,0.03279248,0.03279974,0.04051601,0.04491649,0.04664591,4.8,1.4,6.5,1.2
358,3960.865901,1547.465881,0.062249754,0.045339402,2151.561959,895.1234705,2413.435437,457.2486405,1.257172447,0.977819206,114.84375,-214.8954412,46.07050373,169.7176102,29.19329059,-48.86331208,23.18489626,32.73192876,22.95479828,-8.338884291,19.35442924,4.779453968,11.8916298,-8.210149622,13.11932739,2.888509056,10.11978326,-5.627968934,9.750414945,-5.274637934,8.394281037,-10.34108844,9.268468292,-3.196224504,8.864667513,-3.798930154,7.809721373,0.14206915,0.063716021,0.00558188,0.03414471,0.03123164,0.04602019,0.02045412,0.03588869,0.02963486,0.02956659,0.02603862,0.01993063,0.02500291,0.01892842,0.0229627,0.01326178,0.0281402,0.02335773,0.02768794,0.02528036,0.0179011,0.01895963,0.0152466,0.00856694,0.00482361,0.00112052,0.00558188,0.03414471,0.03123164,0.04602019,0.02045412,0.03588869,0.02963486,0.02956659,0.02603862,0.01993063,0.02500291,0.01892842,0.0229627,0.01326178,0.0281402,0.02335773,0.02768794,0.02528036,0.0179011,0.01895963,0.0152466,0.00856694,0.00482361,0.00112052,5.6,1.43,4.2,1.6
359,2417.032714,1691.630456,0.01607932,0.020186956,1235.565973,656.7798974,2408.665649,487.7894419,1.190012766,1.283766552,139.6748311,-344.6984267,50.13878285,146.0542764,25.87577469,14.52214078,22.96517228,49.1073691,12.17600206,18.50256648,12.70000842,20.929054,7.400072521,16.07821506,6.806413752,9.892087888,6.331514144,9.370994676,6.744290071,-0.057151389,5.729889466,4.62923948,5.688221336,2.200495866,5.856480214,4.29353796,6.502965978,0.077182912,0.04676345,0.06006695,0.02703765,0.02198744,0.01666804,0.0028006,0.00369726,0.00129242,0.0020118,0.00160008,0.0012234,0.00180472,0.00090517,0.00132458,0.00081555,0.00147584,0.00216907,0.00182882,0.00189587,0.00218515,0.00207352,0.00176187,0.00207074,0.00150204,0.00018184,0.06006695,0.02703765,0.02198744,0.01666804,0.0028006,0.00369726,0.00129242,0.0020118,0.00160008,0.0012234,0.00180472,0.00090517,0.00132458,0.00081555,0.00147584,0.00216907,0.00182882,0.00189587,0.00218515,0.00207352,0.00176187,0.00207074,0.00150204,0.00018184,2.5,1.12,3.7,1.62
360,2399.916845,2281.047741,0.019138258,0.016476873,1178.529411,862.4577594,2042.389556,906.6891784,1.309879659,1.667435126,120.1853198,-206.690722,60.9580418,167.0307322,24.53619261,10.67044207,23.70472873,44.92538365,18.92433859,12.22145307,17.40657487,29.03784436,9.988387505,13.40717602,11.07799802,8.712656492,8.991186746,9.694178257,9.092816835,7.487979766,8.431198773,6.623997356,7.367632054,-1.060437582,6.982484511,-0.092574671,7.553949214,0.242711368,0.065991358,0.14166013,0.11481545,0.0917782,0.06719137,0.02488048,0.03081057,0.02017575,0.02479884,0.02722663,0.01405029,0.01261361,0.01198775,0.01973625,0.01186848,0.01295382,0.01169425,0.00812124,0.01375808,0.01501621,0.01528569,0.01512616,0.01873779,0.01502476,0.00655748,0.14166013,0.11481545,0.0917782,0.06719137,0.02488048,0.03081057,0.02017575,0.02479884,0.02722663,0.01405029,0.01261361,0.01198775,0.01973625,0.01186848,0.01295382,0.01169425,0.00812124,0.01375808,0.01501621,0.01528569,0.01512616,0.01873779,0.01502476,0.00655748,2.5,1.36,5.5,1.57
361,1672.317739,1340.893147,0.022338584,0.01250338,1130.016954,548.6764726,2265.252434,604.6264445,1.198760222,0.971382519,126.0480183,-233.0572293,45.34036737,178.3725902,20.46449,26.46718602,20.99372337,16.14382789,13.99470889,5.211691724,12.97434227,10.85280344,10.63359255,-9.627780669,9.018572722,5.811590344,10.15713574,-1.910999389,9.032261172,-0.842404975,8.078329809,-12.67283118,7.522923505,-1.684565747,7.824117215,-9.169158947,7.995034442,0.212584223,0.052876769,0.03526255,0.06511534,0.10014976,0.10449319,0.04766381,0.0336464,0.04669776,0.03937779,0.0340841,0.01619798,0.01970136,0.00654319,0.01246605,0.00468621,0.00877426,0.00743148,0.00799129,0.00340313,0.00298389,0.0033175,0.00393763,0.00392751,0.00562146,0.01058671,0.03526255,0.06511534,0.10014976,0.10449319,0.04766381,0.0336464,0.04669776,0.03937779,0.0340841,0.01619798,0.01970136,0.00654319,0.01246605,0.00468621,0.00877426,0.00743148,0.00799129,0.00340313,0.00298389,0.0033175,0.00393763,0.00392751,0.00562146,0.01058671,2.55,1.3,3.36,1.61
362,2453.76452,2119.676676,0.015460982,0.015417933,1201.286324,724.4583309,2327.280647,682.0641087,1.303737628,1.252821912,120.1853198,-252.9870704,50.06581974,143.066128,20.93833543,4.832217405,15.3524996,60.98522213,13.33471889,18.80442686,14.03109912,36.5732981,8.967525003,22.38851127,10.45298848,12.01969836,7.081531206,11.20085186,7.565491017,10.90599658,6.980424667,9.988358247,7.002761555,2.597780448,6.633489504,3.104915045,6.633880652,0.190916801,0.051470754,0.12980623,0.10414726,0.07195372,0.03499163,0.0104286,0.00700564,0.00418614,0.00712278,0.00826423,0.00294475,0.00297053,0.00700784,0.00838234,0.00454078,0.00672357,0.0054188,0.00497021,0.00659306,0.01230657,0.01014887,0.01009451,0.01129583,0.00769739,0.00376664,0.12980623,0.10414726,0.07195372,0.03499163,0.0104286,0.00700564,0.00418614,0.00712278,0.00826423,0.00294475,0.00297053,0.00700784,0.00838234,0.00454078,0.00672357,0.0054188,0.00497021,0.00659306,0.01230657,0.01014887,0.01009451,0.01129583,0.00769739,0.00376664,4,1.67,5.9,0.83
364,2925.564655,1842.83894,0.01714393,0.012534265,1340.760837,700.3520619,2395.657905,666.6890124,1.360507062,1.499688528,120.1853198,-203.1941417,51.04241778,149.7119781,19.05666535,-11.56568399,18.56886895,57.48814132,13.31813405,21.71516953,14.66976688,34.24769929,8.601505956,14.02628225,8.878725733,12.35362031,8.128333363,10.17226218,7.603051435,12.10465003,7.149286889,10.52474043,7.076905421,7.439799308,6.655767058,2.014662039,7.383457484,0.246894375,0.056409712,0.15887243,0.12647969,0.0641344,0.04306647,0.01687487,0.01317971,0.00931202,0.01744018,0.01028036,0.01013121,0.00593393,0.01108124,0.02987717,0.01351184,0.0159407,0.02181654,0.01485224,0.02006991,0.01893498,0.01906388,0.01777218,0.01516632,0.01197969,0.00715911,0.15887243,0.12647969,0.0641344,0.04306647,0.01687487,0.01317971,0.00931202,0.01744018,0.01028036,0.01013121,0.00593393,0.01108124,0.02987717,0.01351184,0.0159407,0.02181654,0.01485224,0.02006991,0.01893498,0.01906388,0.01777218,0.01516632,0.01197969,0.00715911,5.5,1.43,6.5,1.12
365,3145.790585,962.3829876,0.0383027,0.01392478,1622.131677,426.7488925,2171.107128,343.6103465,1.345880914,1.274365355,112.3471467,-186.5627756,39.43685253,178.1423398,15.07468489,-28.08783205,13.66997724,33.51212591,9.592954224,-7.836238811,13.30009461,-3.496869469,10.34070721,-6.208178083,9.318468388,-3.229471912,8.366383541,-8.047741249,8.318328166,-5.785487758,7.116160111,-4.689747973,8.086336304,-9.330346431,7.619904191,-6.700379565,7.404834894,0.194415933,0.063604376,0.0287158,0.01990095,0.04486644,0.06746004,0.08317462,0.04795953,0.04531099,0.04825935,0.03631511,0.0268803,0.02825645,0.01895109,0.02781089,0.02167112,0.02080606,0.01968787,0.01840448,0.02348007,0.02178529,0.01600374,0.00682646,0.00896505,0.00390859,0.00287332,0.0287158,0.01990095,0.04486644,0.06746004,0.08317462,0.04795953,0.04531099,0.04825935,0.03631511,0.0268803,0.02825645,0.01895109,0.02781089,0.02167112,0.02080606,0.01968787,0.01840448,0.02348007,0.02178529,0.01600374,0.00682646,0.00896505,0.00390859,0.00287332,6,1.55,7.1,0.83
366,4423.947214,1290.233716,0.058327095,0.019862976,2215.96742,559.7448196,2542.526721,513.1460098,1.229599355,0.562131061,129.1992188,-87.08390722,32.76538841,175.3037081,22.70351606,-58.51562661,12.14071085,44.93930577,11.13840891,-11.39273297,12.12838761,21.924233,11.88077095,-14.04366338,10.0718186,6.987898494,10.35145996,3.770706082,9.195131192,5.481877808,7.707035953,5.308862139,6.752672253,0.266389757,5.73567825,6.934821198,6.143301835,0.348812923,0.066416827,0.10478037,0.09357525,0.07480435,0.07162035,0.04417649,0.07693687,0.06974966,0.08398734,0.06815265,0.04760712,0.05948829,0.05426628,0.07583202,0.06354735,0.09014919,0.0825852,0.0663405,0.06181821,0.05903886,0.0506923,0.04042796,0.04392042,0.03813962,0.01487713,0.10478037,0.09357525,0.07480435,0.07162035,0.04417649,0.07693687,0.06974966,0.08398734,0.06815265,0.04760712,0.05948829,0.05426628,0.07583202,0.06354735,0.09014919,0.0825852,0.0663405,0.06181821,0.05903886,0.0506923,0.04042796,0.04392042,0.03813962,0.01487713,6.9,0.94,6.1,1.3
367,1651.100784,1395.077426,0.02474713,0.017587894,973.1538275,645.1702187,1496.443957,698.5921265,0.917745912,0.772109379,120.1853198,-313.4282701,62.07632985,176.0218902,29.46538684,39.15060574,31.41575344,7.834733544,19.20546506,-0.604128317,15.1940957,4.164958126,9.988835975,4.436784863,10.47243549,5.500981487,8.766936974,-0.133900227,8.564081121,-5.32147754,9.686696361,-3.169234813,8.54009132,-5.713964902,8.021427548,-2.589954026,7.320925297,0.091540073,0.071833851,0.02273491,0.02626076,0.04081769,0.04234964,0.01194878,0.02416384,0.01485624,0.01816483,0.01870114,0.01048825,0.00973804,0.00635659,0.0056717,0.00275442,0.00338517,0.00367744,0.00207275,0.00300301,0.00199137,0.00154916,0.00137201,0.0017205,0.00123825,0.00034679,0.02273491,0.02626076,0.04081769,0.04234964,0.01194878,0.02416384,0.01485624,0.01816483,0.01870114,0.01048825,0.00973804,0.00635659,0.0056717,0.00275442,0.00338517,0.00367744,0.00207275,0.00300301,0.00199137,0.00154916,0.00137201,0.0017205,0.00123825,0.00034679,3.1,1.58,2.7,0.64
368,2362.512689,666.5667772,0.041007317,0.020248335,1342.012792,414.9659321,1603.249981,269.4769458,1.364553308,1.219451615,95.703125,-285.6930114,67.52265414,192.5715079,26.32178938,-36.71093935,31.38554407,5.453591023,14.57702221,22.98934885,14.09384355,9.546142355,12.41908511,9.576912558,11.81884206,2.707638893,9.332837049,-1.128469069,9.720987133,4.775685469,7.81722252,-1.003152349,9.01632635,-1.621844883,7.356892399,6.433835747,7.087640613,0.103709581,0.055976805,0.03386566,0.03282408,0.02147567,0.02156898,0.01245138,0.01612705,0.01537451,0.01775975,0.01435144,0.01844571,0.02134458,0.02328806,0.02576862,0.01577563,0.02273828,0.01432064,0.00704211,0.00625242,0.0043419,0.00239039,0.00070957,0.00055696,0.0004259,0.00011921,0.03386566,0.03282408,0.02147567,0.02156898,0.01245138,0.01612705,0.01537451,0.01775975,0.01435144,0.01844571,0.02134458,0.02328806,0.02576862,0.01577563,0.02273828,0.01432064,0.00704211,0.00625242,0.0043419,0.00239039,0.00070957,0.00055696,0.0004259,0.00011921,4.8,1.83,6.1,1.58
